"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000079335",5.28968358089708e-37,-3.15012133529929,0.025,0.166,2.87176921606902e-33
"ENSG00000106400",1.02438716899114e-36,0.725506440650945,0.328,0.167,5.5613979404529e-33
"ENSG00000067064",1.21783382393699e-36,-1.65452689829969,0.153,0.321,6.61161983015392e-33
"ENSG00000169750",1.71501617471717e-36,3.30761077811238,0.032,0.003,9.31082281253954e-33
"ENSG00000135002",2.38948289011227e-36,1.20468661103553,0.164,0.062,1.29725026104195e-32
"ENSG00000186517",2.50697311900595e-36,-2.92203083697018,0.03,0.171,1.36103570630833e-32
"ENSG00000052795",2.66464330892955e-36,1.2351072465156,0.166,0.063,1.44663485241785e-32
"ENSG00000124466",2.73929258564196e-36,1.81042423747967,0.084,0.02,1.48716194474502e-32
"ENSG00000100221",2.89226726665804e-36,-1.7520000948256,0.134,0.298,1.57021189906865e-32
"ENSG00000184731",2.94790834753313e-36,2.3094905113306,0.051,0.008,1.60041944187574e-32
"ENSG00000039139",3.28437547683711e-36,0.892328276703223,0.068,0.014,1.78308744637487e-32
"ENSG00000115738",3.34064313016941e-36,-1.80588023282091,0.203,0.361,1.81363515536897e-32
"ENSG00000144485",3.71640294621413e-36,1.98568268322502,0.083,0.02,2.01763515949965e-32
"ENSG00000115457",4.56041225036912e-36,0.984975653051159,0.137,0.046,2.4758478107254e-32
"ENSG00000160752",4.72905689348889e-36,1.18945777314168,0.25,0.118,2.56740498747512e-32
"ENSG00000183918",4.97429706018937e-36,-6.15364127614928,0.002,0.125,2.70054587397681e-32
"ENSG00000153531",5.70547300356691e-36,3.57915668380169,0.028,0.002,3.09750129363648e-32
"ENSG00000144908",8.37923876664847e-36,2.94597297342305,0.033,0.003,4.54908872641345e-32
"ENSG00000143110",8.620759789452e-36,-5.14102178961817,0.003,0.128,4.68021048969349e-32
"ENSG00000146373",1.14577950938487e-35,2.50987385861638,0.063,0.012,6.22043695645044e-32
"ENSG00000095539",1.16779742772898e-35,4.13966614079831,0.022,0.001,6.33997223514061e-32
"ENSG00000120616",1.76696711955853e-35,-1.71448063007934,0.13,0.293,9.59286449208324e-32
"ENSG00000122224",1.84184125664343e-35,-6.92680751203106,0.001,0.122,9.99935618231717e-32
"ENSG00000130643",2.26329207380927e-35,3.14559097475542,0.039,0.005,1.22874126687105e-31
"ENSG00000175745",2.61978548734975e-35,1.45516796652624,0.069,0.015,1.42228154108218e-31
"ENSG00000143333",3.00068835424346e-35,-3.29312811336206,0.029,0.166,1.62907370751878e-31
"ENSG00000132465",3.06265932600587e-35,-4.65140851075442,0.018,0.15,1.66271774808859e-31
"ENSG00000166598",4.6209950602053e-35,0.404235373733534,0.729,0.501,2.50873821818545e-31
"ENSG00000116661",5.3297372294483e-35,1.48869759009143,0.121,0.039,2.89351434186748e-31
"ENSG00000198502",5.33753054577716e-35,-3.37445041071386,0.047,0.19,2.89774533330242e-31
"ENSG00000104859",5.51988188301189e-35,1.53192516551028,0.133,0.046,2.99674387428716e-31
"ENSG00000009765",5.52401661594887e-35,3.99948848275005,0.023,0.001,2.99898862079864e-31
"ENSG00000099860",6.97599194220559e-35,-1.22079745063636,0.291,0.452,3.78726602542342e-31
"ENSG00000106853",1.0012730747761e-34,1.7476047647042,0.093,0.026,5.43591152295946e-31
"ENSG00000153563",1.00288478824797e-34,-5.3586132246908,0.005,0.127,5.44466151539825e-31
"ENSG00000134265",1.55103461031379e-34,1.03435764191625,0.179,0.072,8.42056689939356e-31
"ENSG00000179862",1.58645417832534e-34,1.39987116377058,0.122,0.04,8.61285973412828e-31
"ENSG00000115758",2.02311629870996e-34,-1.96789297968363,0.099,0.253,1.09834983856964e-30
"ENSG00000073605",2.14755736877287e-34,1.92168168329617,0.074,0.017,1.16590889550679e-30
"ENSG00000182287",3.79284252796666e-34,-4.22418417209031,0.009,0.132,2.0591342084331e-30
"ENSG00000173372",5.75773091350399e-34,-6.39486255766352,0.006,0.126,3.12587211294132e-30
"ENSG00000134504",9.12085759812676e-34,2.67507512447309,0.045,0.007,4.95171359002302e-30
"ENSG00000089335",1.00443476139133e-33,1.48447433603827,0.128,0.044,5.45307631959351e-30
"ENSG00000015520",1.05021487407131e-33,7.44006107413603,0.014,0,5.70161655133315e-30
"ENSG00000169116",1.07005873979806e-33,2.03755652358357,0.068,0.015,5.80934889836367e-30
"ENSG00000149084",1.14819063678086e-33,0.935793807432661,0.215,0.095,6.23352696708331e-30
"ENSG00000221869",6.76854246194546e-33,0.841124401941135,0.253,0.121,3.67464170259019e-29
"ENSG00000204482",6.83732455443732e-33,-4.87233976806097,0.008,0.126,3.71198350060402e-29
"ENSG00000144824",7.61052787662771e-33,1.97168678367097,0.077,0.019,4.13175558422118e-29
"ENSG00000198535",1.32299832485915e-32,2.83519901597717,0.04,0.005,7.18255790566032e-29
"ENSG00000122694",1.37685411660806e-32,-3.94571146975594,0.01,0.128,7.47494099906513e-29
"ENSG00000139289",1.84611416675385e-32,0.654973814136851,0.337,0.181,1.00225538113067e-28
"ENSG00000166483",1.94421141294953e-32,1.01956577587531,0.202,0.09,1.0555123760903e-28
"ENSG00000125285",2.1614633030167e-32,4.90834059469186,0.018,0.001,1.17345842720776e-28
"ENSG00000145592",2.66090688184227e-32,-0.553696997567683,0.953,0.962,1.44460634615217e-28
"ENSG00000099194",3.05702065233098e-32,1.44842113408566,0.13,0.046,1.65965651215049e-28
"ENSG00000173230",3.14311242284458e-32,0.357411750543986,0.65,0.406,1.70639573436232e-28
"ENSG00000183508",3.42893613986865e-32,-1.96961146420971,0.079,0.225,1.86156943033469e-28
"ENSG00000183087",4.00472513109428e-32,1.35627721700971,0.127,0.045,2.17416527367109e-28
"ENSG00000113657",4.8906551191245e-32,2.14377053913105,0.065,0.014,2.65513666417269e-28
"ENSG00000168743",5.71970651013476e-32,3.09697632765211,0.033,0.004,3.10522866435216e-28
"ENSG00000141401",5.76848120125443e-32,2.02919498956624,0.073,0.018,3.13170844416103e-28
"ENSG00000090020",6.49750133931068e-32,1.24692603353283,0.129,0.046,3.52749347711177e-28
"ENSG00000176532",6.83652558422512e-32,2.56077815448684,0.042,0.006,3.71154973967582e-28
"ENSG00000160570",8.96755799770557e-32,-1.89804238909776,0.102,0.249,4.86848723695435e-28
"ENSG00000158716",9.46928540000918e-32,1.52059805717566,0.179,0.077,5.14087504366498e-28
"ENSG00000112799",1.08621405111206e-31,-6.42808626481504,0.001,0.11,5.89705608348739e-28
"ENSG00000243709",1.09706429600831e-31,5.46515205509886,0.017,0,5.95596206302912e-28
"ENSG00000185043",1.0992868660166e-31,0.353208559633972,0.657,0.434,5.96802839560411e-28
"ENSG00000196843",1.11169702984841e-31,-3.17453835541931,0.018,0.14,6.03540317504701e-28
"ENSG00000141756",1.11524063876398e-31,2.16598127283648,0.064,0.014,6.05464142784963e-28
"ENSG00000153294",1.79279997896115e-31,4.19213356069245,0.019,0.001,9.7331110857801e-28
"ENSG00000169509",1.82032809747894e-31,5.48336485835689,0.021,0.001,9.88256124121314e-28
"ENSG00000145220",1.88872642339663e-31,-3.21986622794801,0.021,0.143,1.02538957526203e-27
"ENSG00000155657",1.89891896541581e-31,-5.10903597402812,0.004,0.115,1.03092310632424e-27
"ENSG00000131711",2.01351869602869e-31,1.72099095952845,0.092,0.027,1.09313930007397e-27
"ENSG00000118194",2.0482515907173e-31,6.65156517932974,0.014,0,1.11199578860042e-27
"ENSG00000125730",2.07730766375667e-31,0.774208938094881,0.157,0.062,1.1277703306535e-27
"ENSG00000137265",2.10938051790933e-31,-5.92160860535674,0.003,0.112,1.14518268317298e-27
"ENSG00000164056",2.1503269774763e-31,0.704571340423197,0.155,0.06,1.16741251607188e-27
"ENSG00000140968",2.23350188906643e-31,-7.69889062945705,0,0.107,1.21256817557417e-27
"ENSG00000198515",2.35491088543889e-31,5.7770960614136,0.015,0,1.27848111970477e-27
"ENSG00000173369",3.18897427516522e-31,-6.23574332407001,0.008,0.12,1.7312941339872e-27
"ENSG00000138185",3.65411087463417e-31,-5.72896352741435,0.003,0.111,1.98381679383889e-27
"ENSG00000164611",3.72679295276847e-31,-2.36812849940039,0.028,0.155,2.023275894058e-27
"ENSG00000091039",3.91997890042613e-31,-1.79086001400186,0.097,0.243,2.12815654504135e-27
"ENSG00000127824",4.21952594778857e-31,-1.88985981150486,0.126,0.271,2.29078063705441e-27
"ENSG00000146457",6.6132846453294e-31,-1.65651189388012,0.108,0.256,3.59035223394933e-27
"ENSG00000152495",7.18795958358787e-31,-6.46250246783552,0.001,0.107,3.90234325792986e-27
"ENSG00000151882",1.01596717823252e-30,2.00450655751668,0.081,0.022,5.51568581062437e-27
"ENSG00000139998",1.09778248160332e-30,2.64960632629169,0.038,0.005,5.95986109262442e-27
"ENSG00000066336",1.56380883779494e-30,-5.91290191000584,0.002,0.108,8.48991818038875e-27
"ENSG00000111615",1.76231805319255e-30,-2.01333555760753,0.077,0.216,9.56762471078237e-27
"ENSG00000157227",1.84654668231782e-30,0.842724729382976,0.154,0.06,1.00249019383035e-26
"ENSG00000119333",1.96422180526372e-30,1.75012901381333,0.086,0.024,1.06637601807767e-26
"ENSG00000074181",2.66596697882287e-30,1.65830990896309,0.056,0.011,1.44735347280294e-26
"ENSG00000134757",2.66713931423992e-30,3.15031338499782,0.027,0.002,1.44798993370085e-26
"ENSG00000117228",3.32949261620258e-30,-2.45793263493353,0.027,0.15,1.80758154133638e-26
"ENSG00000152952",3.48350024503121e-30,1.57868250301159,0.091,0.027,1.89119228302744e-26
"ENSG00000163563",3.66656371989495e-30,-5.01522944710996,0.003,0.108,1.99057744353097e-26
"ENSG00000180879",4.1669136651354e-30,0.280475972176475,0.772,0.588,2.26221742880201e-26
"ENSG00000128595",8.99403789759384e-30,0.693793414719041,0.225,0.106,4.8828631746037e-26
"ENSG00000243927",1.36983351760925e-29,-1.68190120676403,0.113,0.256,7.4368261671006e-26
"ENSG00000198807",1.60081544814889e-29,3.28524296508393,0.026,0.002,8.69082706800032e-26
"ENSG00000170293",1.88643416519716e-29,1.1897149598898,0.124,0.045,1.02414510828554e-25
"ENSG00000125657",2.43143431508542e-29,-3.24606422350563,0.028,0.146,1.32002568965988e-25
"ENSG00000153064",2.4628598628913e-29,-4.0190594591216,0.022,0.135,1.33708661956369e-25
"ENSG00000122786",2.5662250017698e-29,-0.102112921269994,0.146,0.056,1.39320355346082e-25
"ENSG00000134121",2.58544248558168e-29,2.26030506333403,0.05,0.009,1.40363672542229e-25
"ENSG00000185215",2.59050915060778e-29,1.4527493657236,0.152,0.062,1.40638741786497e-25
"ENSG00000125735",2.60563469947478e-29,-5.13622080335435,0.003,0.107,1.41459907834486e-25
"ENSG00000145495",3.04820655543043e-29,0.674765417932672,0.322,0.175,1.65487133894318e-25
"ENSG00000108551",3.34926082371377e-29,1.41937730015881,0.121,0.044,1.81831370119421e-25
"ENSG00000148677",3.99699960232224e-29,5.01525579860837,0.017,0.001,2.16997108410074e-25
"ENSG00000174946",4.6717571560209e-29,-4.35546208756423,0.007,0.112,2.53629696000375e-25
"ENSG00000185745",7.79215656664257e-29,1.62589025731788,0.1,0.033,4.23036180003025e-25
"ENSG00000203499",8.89375404436612e-29,3.07965883143403,0.03,0.003,4.82841907068637e-25
"ENSG00000251493",9.73017739627075e-29,1.87020546580508,0.063,0.015,5.28251330843539e-25
"ENSG00000100450",1.04338859811419e-28,-5.84495575804277,0.004,0.106,5.66455669916196e-25
"ENSG00000117500",1.05956157852677e-28,-2.35521464822893,0.041,0.164,5.75235980982186e-25
"ENSG00000169550",1.21419319971402e-28,2.10050308522688,0.05,0.01,6.59185488124742e-25
"ENSG00000120742",1.32489061041418e-28,-0.92151033247493,0.431,0.539,7.19283112393856e-25
"ENSG00000010244",1.34616649289997e-28,0.553923172089016,0.491,0.309,7.30833788995395e-25
"ENSG00000136450",1.39309726572181e-28,0.994770663661061,0.231,0.115,7.56312505560369e-25
"ENSG00000142252",1.50818506873286e-28,1.9339813762384,0.063,0.015,8.18793673815071e-25
"ENSG00000104884",1.98020642183784e-28,2.37110370173777,0.047,0.009,1.07505406641577e-24
"ENSG00000101017",2.19214032889574e-28,-4.08863720943816,0.009,0.113,1.1901129845575e-24
"ENSG00000272168",2.21392157804821e-28,2.14632987107932,0.05,0.01,1.20193802472237e-24
"ENSG00000140853",2.83430960419685e-28,-2.68771221190184,0.023,0.136,1.53874668411847e-24
"ENSG00000102393",2.87766335843933e-28,-2.63469122556338,0.034,0.152,1.56228343729671e-24
"ENSG00000121895",3.2023679694982e-28,-5.79370837631089,0.002,0.1,1.73856557064057e-24
"ENSG00000162783",3.53169797113544e-28,-1.2779812375583,0.421,0.53,1.91735882852943e-24
"ENSG00000159958",3.6738587748005e-28,-5.25770290116366,0.004,0.104,1.99453792883919e-24
"ENSG00000189409",7.98136031617243e-28,2.16867458786846,0.048,0.009,4.33308051565001e-24
"ENSG00000198732",8.71087102556221e-28,3.23277554518979,0.028,0.003,4.72913187977772e-24
"ENSG00000164690",2.74576003330027e-27,4.01525579860837,0.018,0.001,1.49067312207872e-23
"ENSG00000188227",3.03843614106281e-27,1.85823282413901,0.065,0.016,1.649566980983e-23
"ENSG00000163041",3.05223093954582e-27,0.338092245009016,0.94,0.9,1.65705617707943e-23
"ENSG00000234545",3.57681922279765e-27,-1.12042530270222,0.406,0.505,1.94185515605684e-23
"ENSG00000137078",4.18732595712757e-27,-6.12527905307242,0.001,0.095,2.27329926212456e-23
"ENSG00000163599",4.39370448883004e-27,-4.96167177538659,0.006,0.104,2.38534216698583e-23
"ENSG00000143924",5.07449532833795e-27,-1.37951095394029,0.184,0.322,2.75494351375468e-23
"ENSG00000165732",5.25247607486965e-27,-1.44840772025926,0.187,0.322,2.85156926104673e-23
"ENSG00000241468",6.23520326514227e-27,0.437584282663896,0.473,0.294,3.38509185264574e-23
"ENSG00000128218",6.70849959049084e-27,-6.95188730857445,0.001,0.094,3.64204442767748e-23
"ENSG00000072694",7.03379785566379e-27,-5.02149145615416,0.004,0.1,3.81864885583987e-23
"ENSG00000127951",8.30735651430053e-27,-4.61457715727279,0.006,0.103,4.51006385161376e-23
"ENSG00000102575",9.72255840246249e-27,-3.1139281287359,0.026,0.135,5.27837695669689e-23
"ENSG00000025708",1.40112317327419e-26,-1.35962528719522,0.192,0.33,7.6066977077056e-23
"ENSG00000081277",1.51698151537748e-26,3.49169384255135,0.024,0.002,8.23569264698435e-23
"ENSG00000057657",1.55529392021227e-26,-2.88864590560282,0.024,0.132,8.4436906928324e-23
"ENSG00000101104",2.21144466454504e-26,1.72833674949375,0.082,0.025,1.2005933083815e-22
"ENSG00000146555",2.60616945494731e-26,2.87020546580508,0.031,0.004,1.4148893970909e-22
"ENSG00000114854",3.23807548234881e-26,3.80880492114094,0.018,0.001,1.75795117936717e-22
"ENSG00000166927",3.90120982033366e-26,-4.96205164857285,0.006,0.101,2.11796681145915e-22
"ENSG00000135070",4.96467736504164e-26,-2.49086102298924,0.033,0.143,2.6953233414811e-22
"ENSG00000086300",5.96547741055178e-26,-3.27002785070042,0.015,0.115,3.23865768618856e-22
"ENSG00000172594",6.25011526842071e-26,1.66717836933557,0.075,0.022,3.3931875792256e-22
"ENSG00000125910",6.7533466937923e-26,-4.27343284411695,0.005,0.099,3.66639192005984e-22
"ENSG00000185303",7.81631453621707e-26,1.09767175319925,0.104,0.037,4.24347716171225e-22
"ENSG00000165655",8.26955230806342e-26,1.63754470901481,0.073,0.021,4.48953994804763e-22
"ENSG00000112137",9.40035072136728e-26,-4.23348583723714,0.01,0.107,5.1034504066303e-22
"ENSG00000160606",9.8373664122311e-26,2.28880958010412,0.043,0.008,5.34070622520026e-22
"ENSG00000105427",1.01259953643299e-25,2.41191476857236,0.038,0.006,5.49740288329469e-22
"ENSG00000165821",1.02230610541793e-25,2.69256255120193,0.024,0.002,5.55009984631393e-22
"ENSG00000007216",1.0962698449868e-25,6.99948848275005,0.01,0,5.95164898843334e-22
"ENSG00000110077",1.26240055797533e-25,-4.9087676548827,0.004,0.096,6.85357262924806e-22
"ENSG00000271614",1.36309464485019e-25,-2.85693704587548,0.017,0.118,7.40024082689167e-22
"ENSG00000129675",1.38140022456642e-25,-4.8235602464127,0.003,0.094,7.4996218191711e-22
"ENSG00000072195",1.40236783689776e-25,3.19213356069245,0.026,0.003,7.61345498651795e-22
"ENSG00000240505",1.43613742658437e-25,-6.56775462252939,0.001,0.09,7.79679008892655e-22
"ENSG00000102524",1.80438027676717e-25,-3.68174992902776,0.01,0.106,9.79598052256897e-22
"ENSG00000186567",1.82811847950028e-25,4.06660267860859,0.016,0.001,9.92485522520703e-22
"ENSG00000162174",1.86900935813762e-25,1.97408660963196,0.066,0.018,1.01468518053291e-21
"ENSG00000107771",1.95025270469462e-25,-1.97511730645154,0.058,0.177,1.05879219337871e-21
"ENSG00000110321",1.99374871441153e-25,0.227858829016166,0.747,0.503,1.08240617705402e-21
"ENSG00000114353",2.09357461995162e-25,-0.976629382659742,0.363,0.469,1.13660166117173e-21
"ENSG00000140950",2.11809896679341e-25,1.52995155750939,0.074,0.022,1.14991592907214e-21
"ENSG00000160075",2.36993155622174e-25,0.557821143588592,0.34,0.199,1.28663584187278e-21
"ENSG00000172116",2.55036287198638e-25,-5.62084591055904,0.002,0.09,1.38459200320141e-21
"ENSG00000120885",2.86329240936694e-25,0.298697615759497,0.184,0.085,1.55448144904531e-21
"ENSG00000205352",3.2838471526346e-25,0.392389814509573,0.427,0.258,1.78280061916532e-21
"ENSG00000178882",3.36974071088699e-25,3.52916854797002,0.018,0.001,1.82943223194055e-21
"ENSG00000117899",3.41744875700925e-25,0.520157306675048,0.3,0.166,1.85533293018032e-21
"ENSG00000080493",4.32722756460625e-25,1.95817638772308,0.054,0.013,2.34925184482473e-21
"ENSG00000124116",5.20582676522399e-25,2.58445098347121,0.033,0.005,2.82624335084011e-21
"ENSG00000263874",5.45265927277587e-25,1.49072915174918,0.086,0.028,2.96024871919002e-21
"ENSG00000188486",6.89803235586429e-25,-1.58826850590632,0.101,0.227,3.74494176599873e-21
"ENSG00000148926",8.62114336950514e-25,1.0401304672474,0.139,0.058,4.68041873530434e-21
"ENSG00000150637",9.30373693745795e-25,-5.69050948866939,0.002,0.088,5.05099878334592e-21
"ENSG00000112486",1.13084243348514e-24,-4.82785422148407,0.005,0.094,6.13934357139084e-21
"ENSG00000116299",1.30888324689239e-24,1.65845156491498,0.074,0.022,7.10592714737881e-21
"ENSG00000170899",1.32357813069345e-24,2.50181805982506,0.037,0.006,7.18570567153474e-21
"ENSG00000196396",1.39133198590007e-24,-1.97602234789681,0.053,0.167,7.55354135145147e-21
"ENSG00000179604",1.41223448577255e-24,1.85333164724069,0.058,0.015,7.66702102325916e-21
"ENSG00000100351",1.86849564404783e-24,-7.02824476700278,0,0.084,1.01440628515357e-20
"ENSG00000139926",1.99408268333586e-24,1.61154950048186,0.073,0.022,1.08258748878304e-20
"ENSG00000079462",2.13653220249988e-24,1.18241840585923,0.123,0.049,1.15992333273718e-20
"ENSG00000133048",2.38430335327781e-24,0.825117576276546,0.075,0.023,1.29443829049452e-20
"ENSG00000091527",2.41786373813914e-24,-1.16929219588332,0.185,0.317,1.31265822343574e-20
"ENSG00000261609",2.59560414444292e-24,0.900061449964343,0.126,0.05,1.40915349001806e-20
"ENSG00000260314",4.42182491414647e-24,-5.67630319516572,0.006,0.094,2.40060874589012e-20
"ENSG00000160293",4.44809566001263e-24,1.72051253304723,0.063,0.017,2.41487113382086e-20
"ENSG00000140254",4.91053802617062e-24,2.40687240948546,0.038,0.007,2.66593109440803e-20
"ENSG00000156127",5.06492729074362e-24,-2.61370512891778,0.043,0.149,2.74974902614471e-20
"ENSG00000121858",5.4018641019462e-24,0.582194394440077,0.317,0.183,2.93267202094659e-20
"ENSG00000054654",5.87818145244393e-24,0.194171658437141,0.527,0.327,3.19126471053181e-20
"ENSG00000038427",6.20781691754269e-24,0.48107923888038,0.175,0.081,3.37022380453393e-20
"ENSG00000006432",6.6474266434121e-24,1.83598975046717,0.057,0.014,3.60888792470843e-20
"ENSG00000057757",9.72290339084334e-24,-2.05511583521062,0.048,0.157,5.27856425088885e-20
"ENSG00000063244",9.92928518392248e-24,0.980123157883119,0.184,0.09,5.39060892635151e-20
"ENSG00000103811",1.08296358930177e-23,0.304471242829934,0.366,0.213,5.87940932631933e-20
"ENSG00000163286",1.11402961805862e-23,6.7770960614136,0.01,0,6.04806679644023e-20
"ENSG00000196199",1.15428409208984e-23,-1.28228494230121,0.213,0.337,6.26660833595577e-20
"ENSG00000100632",1.23742619692681e-23,0.504928640709151,0.378,0.233,6.71798682311563e-20
"ENSG00000105852",1.43348083152793e-23,2.44211181370079,0.037,0.006,7.78236743436515e-20
"ENSG00000225383",2.26967281268376e-23,2.1089923253922,0.043,0.009,1.23220537000601e-19
"ENSG00000176728",2.34455716034303e-23,3.31242779441016,0.021,0.002,1.27286008235023e-19
"ENSG00000160888",2.61032887912186e-23,-0.778615643944249,0.599,0.66,1.41714754847526e-19
"ENSG00000196542",2.63993937701924e-23,3.45516796652624,0.02,0.002,1.43322308778374e-19
"ENSG00000174953",2.83031698595211e-23,-1.26177166030915,0.234,0.352,1.5365790916734e-19
"ENSG00000186827",3.01945789248415e-23,-5.47556937103665,0.003,0.085,1.63926368982965e-19
"ENSG00000253738",3.71100908038899e-23,-1.93578991943991,0.068,0.18,2.01470682974318e-19
"ENSG00000162929",4.10798429257363e-23,1.85714931297964,0.063,0.018,2.23022467243822e-19
"ENSG00000138109",4.23780675986316e-23,4.44006107413603,0.014,0.001,2.30070528992971e-19
"ENSG00000137959",5.66596697126757e-23,0.981953823457539,0.168,0.08,3.07605346870116e-19
"ENSG00000196562",6.0188649916224e-23,0.841985592157626,0.128,0.053,3.2676418039518e-19
"ENSG00000178381",7.2742083704786e-23,-1.53465539787208,0.182,0.308,3.94916772433283e-19
"ENSG00000134363",7.38152265072293e-23,4.10542192749912,0.026,0.003,4.00742864707748e-19
"ENSG00000134873",7.44956566882868e-23,1.68889545740574,0.063,0.018,4.04436920160709e-19
"ENSG00000169436",8.03169237597435e-23,3.81362193743872,0.017,0.001,4.36040579091647e-19
